
[Name]
commenface_dingzi_waike

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
4.31949794e-002, -4.16437723e-002, 1.75472692e-001, 3.00923615e+002
4.16449793e-002, -4.31936719e-002, 1.73508421e-001, 3.00013580e+002
4.00396362e-002, -4.46858145e-002, 1.71544135e-001, 3.00250092e+002
4.00396511e-002, -4.46857996e-002, 1.73508421e-001, 3.00026611e+002
4.16451804e-002, -4.31935601e-002, 1.75472692e-001, 3.00927246e+002
4.00397591e-002, -4.46857512e-002, 1.75472692e-001, 3.00950592e+002
4.16449383e-002, -4.31937091e-002, 1.69579834e-001, 3.00420929e+002
4.00396474e-002, -4.46858034e-002, 1.69579834e-001, 3.00437805e+002
2.54680365e-002, -5.43263257e-002, 1.67615548e-001, 3.00762421e+002
2.54680496e-002, -5.43263182e-002, 1.65651262e-001, 3.00935120e+002
2.54680589e-002, -5.43263145e-002, 1.63686976e-001, 3.01122253e+002
2.93658040e-002, -5.23223281e-002, 1.65651262e-001, 3.01023468e+002
2.93657761e-002, -5.23223430e-002, 1.67615548e-001, 3.00841888e+002
2.74352450e-002, -5.33599183e-002, 1.65651262e-001, 3.00990051e+002
2.74352226e-002, -5.33599295e-002, 1.67615548e-001, 3.00813477e+002
2.93658394e-002, -5.23223057e-002, 1.61722690e-001, 3.01392059e+002
2.93658227e-002, -5.23223169e-002, 1.63686976e-001, 3.01215881e+002
2.74352729e-002, -5.33599034e-002, 1.61722690e-001, 3.01355042e+002
2.74352599e-002, -5.33599108e-002, 1.63686976e-001, 3.01183685e+002
2.54680663e-002, -5.43263108e-002, 1.61722690e-001, 3.01295197e+002
3.12571116e-002, -5.12149632e-002, 1.67615548e-001, 3.00839325e+002
3.12571414e-002, -5.12149446e-002, 1.65651262e-001, 3.01024323e+002
3.12571637e-002, -5.12149297e-002, 1.63686976e-001, 3.01225433e+002
3.31067592e-002, -5.00392318e-002, 1.65651262e-001, 3.00995331e+002
3.31067294e-002, -5.00392541e-002, 1.67615548e-001, 3.00806488e+002
3.31068076e-002, -5.00392020e-002, 1.61722690e-001, 3.01367096e+002
3.31067853e-002, -5.00392169e-002, 1.63686976e-001, 3.01192963e+002
3.12571861e-002, -5.12149185e-002, 1.61722690e-001, 3.01410095e+002
2.74351314e-002, -5.33599742e-002, 1.71544120e-001, 3.00452148e+002
2.93656681e-002, -5.23224026e-002, 1.71544120e-001, 3.00470001e+002
2.93655172e-002, -5.23224883e-002, 1.73508421e-001, 3.00220856e+002
2.74349730e-002, -5.33600561e-002, 1.73508406e-001, 3.00205780e+002
2.93651558e-002, -5.23227639e-002, 1.75472692e-001, 3.01528351e+002
2.54679658e-002, -5.43263592e-002, 1.71544105e-001, 3.00407135e+002
2.74345800e-002, -5.33603504e-002, 1.75472692e-001, 3.01410065e+002
2.54678279e-002, -5.43264225e-002, 1.73508391e-001, 3.00167755e+002
2.54674666e-002, -5.43266833e-002, 1.75472692e-001, 3.01230438e+002
2.93657314e-002, -5.23223691e-002, 1.69579834e-001, 3.00662842e+002
2.74351873e-002, -5.33599481e-002, 1.69579834e-001, 3.00643616e+002
2.54680105e-002, -5.43263368e-002, 1.69579834e-001, 3.00595367e+002
3.31066363e-002, -5.00393137e-002, 1.71544135e-001, 3.00428009e+002
3.49119157e-002, -4.87969629e-002, 1.75472692e-001, 3.01175262e+002
3.31065394e-002, -5.00393771e-002, 1.73508421e-001, 3.00183990e+002
3.12570110e-002, -5.12150228e-002, 1.71544135e-001, 3.00458374e+002
3.31063569e-002, -5.00395149e-002, 1.75472692e-001, 3.01310120e+002
3.12568806e-002, -5.12151010e-002, 1.73508421e-001, 3.00205963e+002
3.12566012e-002, -5.12153171e-002, 1.75472692e-001, 3.01460144e+002
3.31066884e-002, -5.00392802e-002, 1.69579834e-001, 3.00623901e+002
3.12570669e-002, -5.12149893e-002, 1.69579834e-001, 3.00655609e+002
3.66711579e-002, -4.74890992e-002, 1.51901260e-001, 3.01153961e+002
3.83810513e-002, -4.61181775e-002, 1.51901260e-001, 3.01098267e+002
3.83810401e-002, -4.61181849e-002, 1.53865546e-001, 3.01160950e+002
3.66711468e-002, -4.74891067e-002, 1.53865546e-001, 3.01221863e+002
3.49123180e-002, -4.87966724e-002, 1.51901260e-001, 3.01220947e+002
3.83810587e-002, -4.61181700e-002, 1.49936974e-001, 3.01077026e+002
3.66711728e-002, -4.74890880e-002, 1.49936974e-001, 3.01130463e+002
3.49123329e-002, -4.87966649e-002, 1.49936974e-001, 3.01192230e+002
4.00397256e-002, -4.46857363e-002, 1.53865546e-001, 3.01118011e+002
4.00397293e-002, -4.46857288e-002, 1.51901260e-001, 3.01062317e+002
4.00397368e-002, -4.46857214e-002, 1.49936974e-001, 3.01040436e+002
4.16449904e-002, -4.31936607e-002, 1.51901260e-001, 3.01041656e+002
4.16449867e-002, -4.31936644e-002, 1.53865546e-001, 3.01095367e+002
4.16449942e-002, -4.31936570e-002, 1.49936974e-001, 3.01024261e+002
3.66711207e-002, -4.74891290e-002, 1.57794118e-001, 3.01348633e+002
3.83810215e-002, -4.61182036e-002, 1.57794118e-001, 3.01286377e+002
3.83810103e-002, -4.61182110e-002, 1.59758404e-001, 3.01269867e+002
3.66711095e-002, -4.74891365e-002, 1.59758404e-001, 3.01326813e+002
3.49122733e-002, -4.87967059e-002, 1.57794118e-001, 3.01413940e+002
3.49122584e-002, -4.87967134e-002, 1.59758404e-001, 3.01391266e+002
3.83810289e-002, -4.61181961e-002, 1.55829832e-001, 3.01236725e+002
3.66711318e-002, -4.74891178e-002, 1.55829832e-001, 3.01303192e+002
3.49123031e-002, -4.87966835e-002, 1.53865546e-001, 3.01290497e+002
3.49122882e-002, -4.87966947e-002, 1.55829832e-001, 3.01373505e+002
4.16449793e-002, -4.31936719e-002, 1.57794118e-001, 3.01215546e+002
4.16449755e-002, -4.31936756e-002, 1.59758404e-001, 3.01210083e+002
4.00397107e-002, -4.46857475e-002, 1.57794118e-001, 3.01237640e+002
4.00397032e-002, -4.46857512e-002, 1.59758404e-001, 3.01228638e+002
4.16449830e-002, -4.31936681e-002, 1.55829832e-001, 3.01163849e+002
4.00397182e-002, -4.46857400e-002, 1.55829832e-001, 3.01190216e+002
2.54680943e-002, -5.43262996e-002, 1.53865546e-001, 3.01342407e+002
2.54681017e-002, -5.43262959e-002, 1.51901260e-001, 3.01261261e+002
2.54681092e-002, -5.43262921e-002, 1.49936974e-001, 3.01218536e+002
2.74353214e-002, -5.33598773e-002, 1.51901260e-001, 3.01309845e+002
2.93658953e-002, -5.23222759e-002, 1.51901260e-001, 3.01330353e+002
2.93658841e-002, -5.23222834e-002, 1.53865546e-001, 3.01411285e+002
2.74353120e-002, -5.33598848e-002, 1.53865546e-001, 3.01389069e+002
2.93659065e-002, -5.23222685e-002, 1.49936974e-001, 3.01293427e+002
2.74353307e-002, -5.33598736e-002, 1.49936974e-001, 3.01269318e+002
3.12572382e-002, -5.12148850e-002, 1.53865546e-001, 3.01394867e+002
3.12572494e-002, -5.12148775e-002, 1.51901260e-001, 3.01321564e+002
3.12572643e-002, -5.12148701e-002, 1.49936974e-001, 3.01286591e+002
3.31068821e-002, -5.00391535e-002, 1.51901260e-001, 3.01283051e+002
3.31068672e-002, -5.00391610e-002, 1.53865546e-001, 3.01355682e+002
3.31068933e-002, -5.00391424e-002, 1.49936974e-001, 3.01250397e+002
2.74352934e-002, -5.33598922e-002, 1.57794118e-001, 3.01507965e+002
2.93658637e-002, -5.23222946e-002, 1.57794118e-001, 3.01534882e+002
2.93658525e-002, -5.23223020e-002, 1.59758404e-001, 3.01512299e+002
2.74352841e-002, -5.33598959e-002, 1.59758404e-001, 3.01466064e+002
2.54680794e-002, -5.43263070e-002, 1.57794118e-001, 3.01452911e+002
2.54680719e-002, -5.43263108e-002, 1.59758404e-001, 3.01414093e+002
2.93658748e-002, -5.23222871e-002, 1.55829832e-001, 3.01495941e+002
2.74353027e-002, -5.33598885e-002, 1.55829832e-001, 3.01471100e+002
2.54680868e-002, -5.43263033e-002, 1.55829832e-001, 3.01425293e+002
3.31068374e-002, -5.00391796e-002, 1.57794118e-001, 3.01478363e+002
3.31068262e-002, -5.00391908e-002, 1.59758404e-001, 3.01456451e+002
3.12572122e-002, -5.12148999e-002, 1.57794118e-001, 3.01524109e+002
3.12572010e-002, -5.12149073e-002, 1.59758404e-001, 3.01508606e+002
3.31068523e-002, -5.00391722e-002, 1.55829832e-001, 3.01435333e+002
3.12572271e-002, -5.12148924e-002, 1.55829832e-001, 3.01483429e+002
-3.12560499e-002, -5.12150154e-002, 1.71544120e-001, 3.00453217e+002
-2.93646920e-002, -5.23224063e-002, 1.71544120e-001, 3.00461548e+002
-2.93645747e-002, -5.23224734e-002, 1.73508406e-001, 3.00218994e+002
-2.93643512e-002, -5.23226261e-002, 1.75472692e-001, 3.01473969e+002
-3.12559083e-002, -5.12151048e-002, 1.73508391e-001, 3.00216797e+002
-2.54669785e-002, -5.43263666e-002, 1.71544105e-001, 3.00404541e+002
-2.34657805e-002, -5.52202798e-002, 1.71544090e-001, 3.00354828e+002
-2.34658346e-002, -5.52202575e-002, 1.73508376e-001, 3.00127960e+002
-2.34659947e-002, -5.52203059e-002, 1.75472692e-001, 3.01064362e+002
-2.54669469e-002, -5.43263815e-002, 1.73508391e-001, 3.00174347e+002
-2.74341479e-002, -5.33599816e-002, 1.71544120e-001, 3.00444336e+002
-2.74340622e-002, -5.33600263e-002, 1.73508406e-001, 3.00202789e+002
-2.54668295e-002, -5.43264672e-002, 1.75472692e-001, 3.01226959e+002
-2.74338853e-002, -5.33601195e-002, 1.75472692e-001, 3.01391632e+002
-2.54669972e-002, -5.43263592e-002, 1.69579834e-001, 3.00575836e+002
-2.34657656e-002, -5.52202873e-002, 1.69579819e-001, 3.00525177e+002
-2.74341889e-002, -5.33599630e-002, 1.69579834e-001, 3.00614716e+002
-6.56148745e-003, -5.96395917e-002, 1.65651277e-001, 3.00833344e+002
-6.56155311e-003, -5.96395843e-002, 1.67615563e-001, 3.00694672e+002
-8.73518735e-003, -5.93601614e-002, 1.65651262e-001, 3.00770355e+002
-8.73526372e-003, -5.93601502e-002, 1.67615548e-001, 3.00635406e+002
-1.08972453e-002, -5.90015315e-002, 1.65651262e-001, 3.00717804e+002
-6.56136405e-003, -5.96396066e-002, 1.61722690e-001, 3.01160980e+002
-6.56141993e-003, -5.96395992e-002, 1.63686976e-001, 3.00987274e+002
-8.73505045e-003, -5.93601838e-002, 1.61722690e-001, 3.01087799e+002
-8.73511098e-003, -5.93601726e-002, 1.63686976e-001, 3.00919159e+002
-1.08971102e-002, -5.90015575e-002, 1.61722690e-001, 3.01030579e+002
-1.08971689e-002, -5.90015464e-002, 1.63686976e-001, 3.00863983e+002
-4.37906431e-003, -5.98394498e-002, 1.67615563e-001, 3.00750702e+002
-4.37901868e-003, -5.98394535e-002, 1.65651277e-001, 3.00894745e+002
-4.37897025e-003, -5.98394573e-002, 1.63686991e-001, 3.01054230e+002
-2.19074637e-003, -5.99594750e-002, 1.65651277e-001, 3.00941071e+002
-2.19077035e-003, -5.99594750e-002, 1.67615563e-001, 3.00792236e+002
-2.19069421e-003, -5.99594787e-002, 1.61722690e-001, 3.01281616e+002
-2.19071819e-003, -5.99594750e-002, 1.63686991e-001, 3.01108185e+002
-4.37893067e-003, -5.98394610e-002, 1.61722690e-001, 3.01230316e+002
-8.73542391e-003, -5.93601279e-002, 1.71544135e-001, 3.00328613e+002
-6.56166859e-003, -5.96395731e-002, 1.71544135e-001, 3.00379669e+002
-6.56175986e-003, -5.96395619e-002, 1.73508421e-001, 3.00149231e+002
-8.73558223e-003, -5.93601055e-002, 1.73508435e-001, 3.00105133e+002
-6.56185532e-003, -5.96395656e-002, 1.75472692e-001, 3.01177368e+002
-1.08975237e-002, -5.90014793e-002, 1.71544135e-001, 3.00285004e+002
-8.73588957e-003, -5.93601093e-002, 1.75472692e-001, 3.01058624e+002
-1.08977556e-002, -5.90014383e-002, 1.73508435e-001, 3.00065735e+002
-6.56160992e-003, -5.96395805e-002, 1.69579834e-001, 3.00551483e+002
-8.73533823e-003, -5.93601391e-002, 1.69579849e-001, 3.00497314e+002
-1.08973263e-002, -5.90015166e-002, 1.67615548e-001, 3.00584229e+002
-1.08974157e-002, -5.90014979e-002, 1.69579834e-001, 3.00449310e+002
-2.19078991e-003, -5.99594750e-002, 1.71544135e-001, 3.00469818e+002
-2.19075801e-003, -5.99594750e-002, 1.73508421e-001, 3.00226990e+002
8.90473302e-007, -5.99995591e-002, 1.75472692e-001, 3.01401276e+002
-4.37913975e-003, -5.98394461e-002, 1.71544135e-001, 3.00430420e+002
-4.37917467e-003, -5.98394424e-002, 1.73508421e-001, 3.00195221e+002
-2.19067838e-003, -5.99594936e-002, 1.75472692e-001, 3.01418121e+002
-4.37920215e-003, -5.98394424e-002, 1.75472692e-001, 3.01308990e+002
-2.19078385e-003, -5.99594750e-002, 1.69579849e-001, 3.00647156e+002
-4.37910249e-003, -5.98394498e-002, 1.69579834e-001, 3.00608978e+002
-1.93719417e-002, -5.67860231e-002, 1.65651262e-001, 3.00692108e+002
-1.72849335e-002, -5.74556962e-002, 1.65651262e-001, 3.00667236e+002
-1.72849763e-002, -5.74556850e-002, 1.67615548e-001, 3.00538971e+002
-1.51749961e-002, -5.80486581e-002, 1.67615548e-001, 3.00534302e+002
-1.30447643e-002, -5.85641786e-002, 1.65651262e-001, 3.00680573e+002
-1.30448369e-002, -5.85641637e-002, 1.67615548e-001, 3.00550049e+002
-1.51749365e-002, -5.80486767e-002, 1.65651262e-001, 3.00663239e+002
-1.93721335e-002, -5.67859598e-002, 1.71544105e-001, 3.00273865e+002
-1.72852036e-002, -5.74556142e-002, 1.71544120e-001, 3.00252777e+002
-1.72855258e-002, -5.74555174e-002, 1.73508391e-001, 3.00037567e+002
-1.93723943e-002, -5.67858703e-002, 1.73508376e-001, 3.00053619e+002
-1.72864255e-002, -5.74555062e-002, 1.75472692e-001, 3.00989105e+002
-2.14332640e-002, -5.60405068e-002, 1.71544090e-001, 3.00308990e+002
-1.93731505e-002, -5.67858592e-002, 1.75472692e-001, 3.00986115e+002
-2.14334223e-002, -5.60404472e-002, 1.73508376e-001, 3.00089813e+002
-2.14339010e-002, -5.60404621e-002, 1.75472692e-001, 3.00998505e+002
-1.93719678e-002, -5.67860156e-002, 1.67615548e-001, 3.00564606e+002
-1.72850695e-002, -5.74556552e-002, 1.69579834e-001, 3.00411285e+002
-1.93720330e-002, -5.67859933e-002, 1.69579819e-001, 3.00433685e+002
-2.14331653e-002, -5.60405441e-002, 1.67615548e-001, 3.00608887e+002
-2.14332025e-002, -5.60405329e-002, 1.69579819e-001, 3.00475403e+002
-2.34657601e-002, -5.52202873e-002, 1.67615548e-001, 3.00661469e+002
-1.30450698e-002, -5.85641116e-002, 1.71544135e-001, 3.00256287e+002
-1.30453734e-002, -5.85640445e-002, 1.73508421e-001, 3.00037872e+002
-1.08983107e-002, -5.90014420e-002, 1.75472692e-001, 3.00980865e+002
-1.51752355e-002, -5.80485985e-002, 1.71544120e-001, 3.00247192e+002
-1.51755745e-002, -5.80485091e-002, 1.73508421e-001, 3.00030914e+002
-1.30461520e-002, -5.85640445e-002, 1.75472692e-001, 3.00941010e+002
-1.51764844e-002, -5.80484979e-002, 1.75472692e-001, 3.00964417e+002
-1.30449375e-002, -5.85641414e-002, 1.69579834e-001, 3.00417969e+002
-1.51750958e-002, -5.80486320e-002, 1.69579834e-001, 3.00404388e+002
-6.56132959e-003, -5.96396104e-002, 1.57794118e-001, 3.01408112e+002
-6.56134076e-003, -5.96396104e-002, 1.59758404e-001, 3.01317780e+002
-8.73502251e-003, -5.93601875e-002, 1.57794118e-001, 3.01338562e+002
-8.73502903e-003, -5.93601838e-002, 1.59758404e-001, 3.01244965e+002
-1.08970953e-002, -5.90015575e-002, 1.59758404e-001, 3.01185944e+002
-2.19067303e-003, -5.99594787e-002, 1.57794118e-001, 3.01521576e+002
-2.19068141e-003, -5.99594787e-002, 1.59758404e-001, 3.01429840e+002
-4.37890179e-003, -5.98394610e-002, 1.57794118e-001, 3.01476074e+002
-4.37891204e-003, -5.98394610e-002, 1.59758404e-001, 3.01379944e+002
-2.19066534e-003, -5.99594787e-002, 1.55829832e-001, 3.01533478e+002
-3.12555954e-002, -5.12153618e-002, 1.75472692e-001, 3.01436890e+002
1.51758716e-002, -5.80486841e-002, 1.38151273e-001, 3.01241455e+002
1.51758939e-002, -5.80486804e-002, 1.40115559e-001, 3.01248077e+002
1.30456472e-002, -5.85641973e-002, 1.38151273e-001, 3.01254578e+002
1.51758483e-002, -5.80486916e-002, 1.34222701e-001, 3.01031372e+002
1.72858816e-002, -5.74557036e-002, 1.34222701e-001, 3.01032745e+002
1.72858909e-002, -5.74556999e-002, 1.36186987e-001, 3.01173431e+002
1.51758501e-002, -5.80486916e-002, 1.36186987e-001, 3.01170135e+002
1.30456435e-002, -5.85642010e-002, 1.34222701e-001, 3.01050079e+002
1.30456351e-002, -5.85642010e-002, 1.36186987e-001, 3.01182251e+002
2.14341432e-002, -5.60405441e-002, 1.34222701e-001, 3.01096893e+002
2.34667715e-002, -5.52202724e-002, 1.34222701e-001, 3.01149261e+002
1.93729140e-002, -5.67860231e-002, 1.34222701e-001, 3.01054596e+002
1.30456621e-002, -5.85641973e-002, 1.40115559e-001, 3.01262177e+002
5.11693543e-007, -5.99995032e-002, 1.40115544e-001, 3.01522186e+002
5.18143906e-007, -5.99995032e-002, 1.38151258e-001, 3.01545593e+002
2.19163718e-003, -5.99594787e-002, 1.40115544e-001, 3.01512177e+002
5.24581537e-007, -5.99995032e-002, 1.36186972e-001, 3.01493622e+002
2.19164463e-003, -5.99594787e-002, 1.38151258e-001, 3.01529327e+002
5.30924353e-007, -5.99995032e-002, 1.34222686e-001, 3.01370819e+002
2.19165278e-003, -5.99594787e-002, 1.36186972e-001, 3.01474884e+002
6.56230375e-003, -5.96396104e-002, 1.38151258e-001, 3.01422577e+002
6.56229444e-003, -5.96396104e-002, 1.40115544e-001, 3.01411163e+002
4.37987456e-003, -5.98394610e-002, 1.38151258e-001, 3.01486908e+002
4.37986571e-003, -5.98394647e-002, 1.40115544e-001, 3.01473846e+002
6.56231400e-003, -5.96396104e-002, 1.36186972e-001, 3.01358185e+002
4.37990297e-003, -5.98394610e-002, 1.34222686e-001, 3.01293243e+002
6.56233774e-003, -5.96396066e-002, 1.34222686e-001, 3.01226135e+002
4.37988434e-003, -5.98394610e-002, 1.36186972e-001, 3.01423553e+002
2.19166512e-003, -5.99594787e-002, 1.34222686e-001, 3.01344116e+002
8.73599295e-003, -5.93601875e-002, 1.40115559e-001, 3.01346283e+002
8.73599760e-003, -5.93601875e-002, 1.38151273e-001, 3.01351715e+002
8.73600412e-003, -5.93601838e-002, 1.36186987e-001, 3.01286316e+002
1.08980732e-002, -5.90015575e-002, 1.38151273e-001, 3.01293793e+002
1.08980769e-002, -5.90015575e-002, 1.40115559e-001, 3.01294586e+002
1.08980890e-002, -5.90015538e-002, 1.34222701e-001, 3.01089508e+002
1.08980713e-002, -5.90015575e-002, 1.36186987e-001, 3.01222565e+002
8.73602834e-003, -5.93601801e-002, 1.34222686e-001, 3.01151642e+002
4.98792758e-007, -5.99995032e-002, 1.44044116e-001, 3.01344147e+002
4.92338131e-007, -5.99995032e-002, 1.46008402e-001, 3.01288849e+002
4.37985687e-003, -5.98394647e-002, 1.42079830e-001, 3.01395203e+002
2.19162973e-003, -5.99594787e-002, 1.42079830e-001, 3.01431488e+002
5.05243122e-007, -5.99995032e-002, 1.42079830e-001, 3.01438110e+002
1.51762348e-002, -5.80485910e-002, 1.24401256e-001, 3.00340881e+002
1.72861926e-002, -5.74556105e-002, 1.24401271e-001, 3.00339355e+002
1.72860678e-002, -5.74556477e-002, 1.26365557e-001, 3.00479675e+002
1.30460886e-002, -5.85641004e-002, 1.24401249e-001, 3.00352722e+002
1.51761053e-002, -5.80486245e-002, 1.26365557e-001, 3.00476074e+002
1.51774557e-002, -5.80484979e-002, 1.20472692e-001, 3.01433136e+002
1.72873959e-002, -5.74555062e-002, 1.20472692e-001, 3.01181030e+002
1.72865074e-002, -5.74555136e-002, 1.22436985e-001, 3.00137024e+002
1.51765617e-002, -5.80485053e-002, 1.22436970e-001, 3.00131256e+002
1.30471233e-002, -5.85640445e-002, 1.20472692e-001, 3.01423248e+002
1.30463699e-002, -5.85640371e-002, 1.22436956e-001, 3.00158295e+002
1.93730164e-002, -5.67859896e-002, 1.26365557e-001, 3.00502899e+002
1.93731152e-002, -5.67859560e-002, 1.24401286e-001, 3.00361572e+002
1.93733741e-002, -5.67858666e-002, 1.22437000e-001, 3.00160797e+002
2.34667547e-002, -5.52202798e-002, 1.24401286e-001, 3.00454651e+002
2.34667435e-002, -5.52202836e-002, 1.26365557e-001, 3.00592346e+002
2.14342307e-002, -5.60405105e-002, 1.24401294e-001, 3.00401947e+002
2.14341767e-002, -5.60405292e-002, 1.26365557e-001, 3.00540558e+002
2.34669652e-002, -5.52203059e-002, 1.20472692e-001, 3.01583588e+002
2.34668069e-002, -5.52202575e-002, 1.22437015e-001, 3.00245026e+002
2.14348733e-002, -5.60404621e-002, 1.20472692e-001, 3.01251556e+002
2.14343909e-002, -5.60404472e-002, 1.22437015e-001, 3.00198761e+002
1.93741210e-002, -5.67858592e-002, 1.20472692e-001, 3.00551086e+002
1.72859114e-002, -5.74556924e-002, 1.32258415e-001, 3.00870453e+002
1.51759582e-002, -5.80486618e-002, 1.30294129e-001, 3.00717743e+002
1.72859561e-002, -5.74556813e-002, 1.30294129e-001, 3.00720551e+002
1.51758939e-002, -5.80486804e-002, 1.32258415e-001, 3.00867676e+002
1.30457906e-002, -5.85641675e-002, 1.30294129e-001, 3.00734833e+002
1.30457068e-002, -5.85641861e-002, 1.32258415e-001, 3.00885895e+002
1.72860045e-002, -5.74556664e-002, 1.28329843e-001, 3.00599457e+002
1.51760252e-002, -5.80486432e-002, 1.28329843e-001, 3.00595093e+002
1.30459694e-002, -5.85641265e-002, 1.26365542e-001, 3.00486237e+002
1.30458781e-002, -5.85641488e-002, 1.28329843e-001, 3.00607391e+002
2.34667622e-002, -5.52202761e-002, 1.32258415e-001, 3.00983368e+002
2.14341506e-002, -5.60405403e-002, 1.30294129e-001, 3.00782959e+002
2.34667547e-002, -5.52202798e-002, 1.30294129e-001, 3.00837738e+002
2.14341450e-002, -5.60405441e-002, 1.32258415e-001, 3.00927612e+002
1.93729494e-002, -5.67860119e-002, 1.30294129e-001, 3.00742584e+002
1.93729270e-002, -5.67860194e-002, 1.32258415e-001, 3.00889893e+002
2.34667473e-002, -5.52202836e-002, 1.28329843e-001, 3.00712280e+002
2.14341581e-002, -5.60405366e-002, 1.28329843e-001, 3.00660614e+002
1.93729755e-002, -5.67860007e-002, 1.28329843e-001, 3.00621735e+002
2.19176873e-003, -5.99594750e-002, 1.26365542e-001, 3.00702667e+002
5.46992510e-007, -5.99995032e-002, 1.26365542e-001, 3.00720215e+002
5.20969422e-007, -5.99995032e-002, 1.24401242e-001, 3.00555511e+002
2.19177897e-003, -5.99594750e-002, 1.24401249e-001, 3.00542999e+002
4.00152146e-007, -5.99995032e-002, 1.22436948e-001, 3.00331757e+002
8.11310343e-008, -5.99995591e-002, 1.20472692e-001, 3.01344696e+002
2.19173962e-003, -5.99594750e-002, 1.22436956e-001, 3.00315460e+002
6.56260410e-003, -5.96395768e-002, 1.26365542e-001, 3.00612976e+002
4.38012974e-003, -5.98394424e-002, 1.24401256e-001, 3.00506561e+002
6.56266138e-003, -5.96395694e-002, 1.24401256e-001, 3.00458832e+002
4.38009156e-003, -5.98394461e-002, 1.26365542e-001, 3.00664917e+002
6.56274287e-003, -5.96395619e-002, 1.22436963e-001, 3.00243805e+002
